State,County Code,Year,deaths
TX,48201.0,2005,330
TX,48201.0,2006,394
TX,48201.0,2007,493
TX,48201.0,2008,284
TX,48201.0,2009,408
TX,48201.0,2010,445
TX,48201.0,2011,379
TX,48201.0,2012,366
TX,48201.0,2013,422
TX,48201.0,2014,397
TX,48201.0,2015,452
TX,48209.0,2008,11
TX,48209.0,2010,16
TX,48209.0,2013,10
TX,48209.0,2015,14
TX,48213.0,2008,10
TX,48213.0,2010,10
TX,48213.0,2014,13
TX,48213.0,2015,13
TX,48215.0,2004,11
TX,48215.0,2006,10
TX,48215.0,2007,19
TX,48215.0,2008,20
TX,48215.0,2009,18
TX,48215.0,2010,14
TX,48215.0,2011,18
TX,48215.0,2012,16
TX,48215.0,2013,30
TX,48215.0,2014,18
TX,48215.0,2015,22
TX,48221.0,2013,10
TX,48223.0,2010,10
TX,48231.0,2008,13
TX,48231.0,2013,10
TX,48245.0,2003,16
TX,48245.0,2004,17
TX,48245.0,2005,25
TX,48245.0,2006,51
TX,48245.0,2007,27
TX,48245.0,2008,37
TX,48245.0,2009,30
TX,48245.0,2010,34
TX,48245.0,2011,31
TX,48245.0,2012,30
TX,48245.0,2013,25
TX,48245.0,2014,29
TX,48245.0,2015,24
TX,48251.0,2006,10
TX,48251.0,2008,13
TX,48251.0,2010,11
TX,48251.0,2011,12
TX,48251.0,2012,13
TX,48251.0,2013,11
TX,48251.0,2014,15
TX,48251.0,2015,13
TX,48257.0,2008,10
TX,48257.0,2012,12
TX,48257.0,2013,11
TX,48257.0,2014,14
TX,48257.0,2015,13
TX,48265.0,2011,10
TX,48291.0,2006,12
TX,48291.0,2007,20
TX,48291.0,2008,13
TX,48291.0,2009,16
TX,48291.0,2010,12
TX,48291.0,2011,10
TX,48291.0,2015,14
TX,48303.0,2003,14
TX,48303.0,2004,17
TX,48303.0,2005,22
TX,48303.0,2006,18
TX,48303.0,2007,15
TX,48303.0,2008,18
TX,48303.0,2009,18
TX,48303.0,2010,19
TX,48303.0,2011,21
TX,48303.0,2012,19
TX,48303.0,2013,29
TX,48303.0,2014,27
TX,48303.0,2015,27
TX,48309.0,2004,11
TX,48309.0,2005,10
TX,48309.0,2006,15
TX,48309.0,2007,12
TX,48309.0,2009,12
TX,48309.0,2010,14
TX,48309.0,2012,20
TX,48309.0,2013,11
TX,48309.0,2014,13
TX,48309.0,2015,21
TX,48329.0,2005,11
TX,48329.0,2006,11
TX,48329.0,2007,12
TX,48329.0,2008,15
TX,48329.0,2010,12
TX,48329.0,2011,14
TX,48329.0,2013,17
TX,48329.0,2014,17
TX,48329.0,2015,11
TX,48339.0,2003,57
TX,48339.0,2004,28
TX,48339.0,2005,41
TX,48339.0,2006,73
TX,48339.0,2007,58
TX,48339.0,2008,51
TX,48339.0,2009,54
TX,48339.0,2010,30
TX,48339.0,2011,42
TX,48339.0,2012,33
TX,48339.0,2013,41
TX,48339.0,2014,31
TX,48339.0,2015,48
TX,48347.0,2015,15
TX,48355.0,2003,37
TX,48355.0,2004,29
TX,48355.0,2005,37
TX,48355.0,2006,48
TX,48355.0,2007,37
TX,48355.0,2008,40
TX,48355.0,2009,53
TX,48355.0,2010,45
TX,48355.0,2011,58
TX,48355.0,2012,49
TX,48355.0,2013,53
TX,48355.0,2014,56
TX,48355.0,2015,53
TX,48361.0,2003,17
TX,48361.0,2004,18
TX,48361.0,2005,19
TX,48361.0,2006,34
TX,48361.0,2007,21
TX,48361.0,2008,20
TX,48361.0,2009,29
TX,48361.0,2010,25
TX,48361.0,2011,16
TX,48361.0,2012,14
TX,48361.0,2013,10
TX,48361.0,2014,13
TX,48361.0,2015,12
TX,48367.0,2003,13
TX,48367.0,2004,10
TX,48367.0,2008,10
TX,48367.0,2009,20
TX,48367.0,2010,17
TX,48367.0,2012,16
TX,48367.0,2014,13
TX,48367.0,2015,15
TX,48373.0,2006,13
TX,48373.0,2009,11
TX,48373.0,2011,10
TX,48375.0,2008,10
TX,48375.0,2011,12
TX,48375.0,2013,15
TX,48375.0,2014,14
TX,48375.0,2015,14
TX,48381.0,2012,12
TX,48381.0,2015,11
TX,48409.0,2007,12
TX,48409.0,2014,11
TX,48423.0,2004,15
TX,48423.0,2006,23
TX,48423.0,2007,18
TX,48423.0,2008,19
TX,48423.0,2009,27
TX,48423.0,2010,17
TX,48423.0,2011,20
TX,48423.0,2012,16
TX,48423.0,2013,17
TX,48423.0,2014,17
TX,48423.0,2015,19
TX,48439.0,2003,140
TX,48439.0,2004,121
TX,48439.0,2005,109
TX,48439.0,2006,106
TX,48439.0,2007,142
TX,48439.0,2008,128
TX,48439.0,2009,149
TX,48439.0,2010,134
TX,48439.0,2011,172
TX,48439.0,2012,182
TX,48439.0,2013,138
TX,48439.0,2014,195
TX,48439.0,2015,177
TX,48441.0,2003,15
TX,48441.0,2004,10
TX,48441.0,2005,11
TX,48441.0,2007,10
TX,48441.0,2008,13
TX,48441.0,2009,12
TX,48441.0,2010,12
TX,48441.0,2011,14
TX,48441.0,2012,12
TX,48441.0,2013,10
TX,48441.0,2014,15
TX,48441.0,2015,18
TX,48451.0,2003,12
TX,48451.0,2006,10
TX,48451.0,2009,10
TX,48451.0,2010,20
TX,48451.0,2015,10
TX,48453.0,2003,79
TX,48453.0,2004,91
TX,48453.0,2005,84
TX,48453.0,2006,99
TX,48453.0,2007,95
TX,48453.0,2008,78
TX,48453.0,2009,115
TX,48453.0,2010,118
TX,48453.0,2011,150
TX,48453.0,2012,155
TX,48453.0,2013,153
TX,48453.0,2014,129
TX,48453.0,2015,136
TX,48467.0,2012,11
TX,48469.0,2009,10
TX,48469.0,2011,11
TX,48469.0,2013,14
TX,48479.0,2003,10
TX,48479.0,2004,10
TX,48479.0,2005,13
TX,48479.0,2007,17
TX,48479.0,2008,20
TX,48479.0,2009,28
TX,48479.0,2010,23
TX,48479.0,2011,19
TX,48479.0,2012,29
TX,48479.0,2013,29
TX,48479.0,2014,22
TX,48479.0,2015,24
TX,48485.0,2003,16
TX,48485.0,2004,12
TX,48485.0,2005,15
TX,48485.0,2006,19
TX,48485.0,2007,13
TX,48485.0,2008,29
TX,48485.0,2009,26
TX,48485.0,2010,16
TX,48485.0,2011,18
TX,48485.0,2012,18
TX,48485.0,2013,16
TX,48485.0,2014,19
TX,48485.0,2015,17
TX,48491.0,2003,11
TX,48491.0,2004,12
TX,48491.0,2005,14
TX,48491.0,2006,23
TX,48491.0,2007,17
TX,48491.0,2008,18
TX,48491.0,2009,34
TX,48491.0,2010,27
TX,48491.0,2011,31
TX,48491.0,2012,28
TX,48491.0,2013,34
TX,48491.0,2014,27
TX,48491.0,2015,27
UT,49005.0,2013,11
UT,49005.0,2014,11
UT,49011.0,2003,21
UT,49011.0,2004,17
UT,49011.0,2005,22
UT,49011.0,2006,28
UT,49011.0,2007,40
UT,49011.0,2008,49
UT,49011.0,2009,38
UT,49011.0,2010,34
UT,49011.0,2011,18
UT,49011.0,2012,47
UT,49011.0,2013,40
UT,49011.0,2014,43
UT,49011.0,2015,48
UT,49021.0,2011,10
UT,49035.0,2003,164
UT,49035.0,2004,166
UT,49035.0,2005,200
UT,49035.0,2006,203
UT,49035.0,2007,218
UT,49035.0,2008,211
UT,49035.0,2009,215
UT,49035.0,2010,168
UT,49035.0,2011,214
UT,49035.0,2012,248
UT,49035.0,2013,261
UT,49035.0,2014,264
UT,49035.0,2015,283
UT,49045.0,2013,11
UT,49045.0,2014,15
UT,49049.0,2003,56
UT,49049.0,2004,48
UT,49049.0,2005,70
UT,49049.0,2006,70
UT,49049.0,2007,74
UT,49049.0,2008,50
UT,49049.0,2009,76
UT,49049.0,2010,68
UT,49049.0,2011,90
UT,49049.0,2012,96
UT,49049.0,2013,84
UT,49049.0,2014,81
UT,49049.0,2015,97
UT,49053.0,2003,11
UT,49053.0,2005,12
UT,49053.0,2006,13
UT,49053.0,2010,11
UT,49053.0,2011,18
UT,49053.0,2012,23
UT,49053.0,2013,25
UT,49053.0,2014,13
UT,49053.0,2015,27
UT,49057.0,2003,21
UT,49057.0,2004,25
UT,49057.0,2005,27
UT,49057.0,2006,16
UT,49057.0,2007,48
UT,49057.0,2008,44
UT,49057.0,2009,45
UT,49057.0,2010,39
UT,49057.0,2011,55
UT,49057.0,2012,54
UT,49057.0,2013,39
UT,49057.0,2014,56
UT,49057.0,2015,56
VA,51013.0,2015,14
VA,51015.0,2009,15
VA,51015.0,2012,11
VA,51019.0,2013,11
VA,51027.0,2005,10
VA,51027.0,2008,13
VA,51027.0,2011,10
VA,51027.0,2012,13
VA,51035.0,2014,10
VA,51041.0,2003,12
VA,51041.0,2005,13
VA,51041.0,2006,13
VA,51041.0,2007,14
VA,51041.0,2008,26
VA,51041.0,2009,18
VA,51041.0,2010,17
VA,51041.0,2011,24
VA,51041.0,2012,19
VA,51041.0,2013,28
VA,51041.0,2014,22
VA,51041.0,2015,31
VA,51047.0,2013,12
VA,51047.0,2014,13
VA,51051.0,2007,11
VA,51051.0,2008,10
VA,51051.0,2011,10
VA,51059.0,2003,28
VA,51059.0,2004,17
VA,51059.0,2005,40
VA,51059.0,2006,46
VA,51059.0,2007,58
VA,51059.0,2008,50
VA,51059.0,2009,41
VA,51059.0,2010,34
VA,51059.0,2011,52
VA,51059.0,2012,55
VA,51059.0,2013,50
VA,51059.0,2014,68
VA,51059.0,2015,78
VA,51061.0,2011,12
VA,51061.0,2015,13
VA,51067.0,2011,12
VA,51067.0,2012,11
VA,51069.0,2013,10
VA,51069.0,2014,14
VA,51069.0,2015,14
VA,51085.0,2013,10
VA,51085.0,2014,11
VA,51085.0,2015,11
VA,51087.0,2003,22
VA,51087.0,2004,16
VA,51087.0,2005,21
VA,51087.0,2007,14
VA,51087.0,2008,25
VA,51087.0,2009,19
VA,51087.0,2010,19
VA,51087.0,2011,26
VA,51087.0,2012,18
VA,51087.0,2013,26
VA,51087.0,2014,30
VA,51087.0,2015,46
VA,51089.0,2006,12
VA,51089.0,2008,19
VA,51089.0,2009,13
VA,51089.0,2011,11
VA,51089.0,2012,11
VA,51089.0,2013,12
VA,51089.0,2014,10
VA,51105.0,2004,11
VA,51107.0,2013,14
VA,51107.0,2014,23
VA,51107.0,2015,20
VA,51121.0,2005,10
VA,51121.0,2008,11
VA,51121.0,2009,12
VA,51121.0,2011,13
VA,51137.0,2014,10
VA,51143.0,2013,10
VA,51153.0,2003,13
VA,51153.0,2004,10
VA,51153.0,2005,16
VA,51153.0,2006,14
VA,51153.0,2008,14
VA,51153.0,2009,20
VA,51153.0,2010,13
VA,51153.0,2011,21
VA,51153.0,2012,28
VA,51153.0,2013,23
VA,51153.0,2014,29
VA,51153.0,2015,27
VA,51155.0,2005,14
VA,51155.0,2006,11
VA,51155.0,2007,12
VA,51155.0,2008,11
VA,51155.0,2009,11
VA,51155.0,2014,12
VA,51161.0,2014,17
VA,51167.0,2003,13
VA,51167.0,2004,11
VA,51167.0,2005,10
VA,51167.0,2007,10
VA,51167.0,2010,12
VA,51167.0,2011,14
VA,51171.0,2015,11
VA,51177.0,2011,12
VA,51177.0,2012,11
VA,51177.0,2013,12
VA,51177.0,2014,11
VA,51177.0,2015,20
VA,51179.0,2007,11
VA,51179.0,2013,13
VA,51179.0,2014,10
VA,51179.0,2015,16
VA,51185.0,2003,14
VA,51185.0,2004,13
VA,51185.0,2005,12
VA,51185.0,2006,19
VA,51185.0,2007,12
VA,51185.0,2008,12
VA,51185.0,2009,14
VA,51185.0,2010,13
VA,51185.0,2011,21
VA,51185.0,2012,13
VA,51185.0,2014,13
VA,51187.0,2015,12
VA,51191.0,2011,10
VA,51195.0,2004,13
VA,51195.0,2005,10
VA,51195.0,2006,24
VA,51195.0,2007,24
VA,51195.0,2009,10
VA,51195.0,2010,13
VA,51195.0,2011,13
VA,51195.0,2012,13
VA,51195.0,2013,11
VA,51195.0,2014,10
VA,51195.0,2015,11
VA,51197.0,2014,10
VA,51510.0,2009,12
VA,51510.0,2015,11
VA,51550.0,2003,14
VA,51550.0,2004,12
VA,51550.0,2005,13
VA,51550.0,2006,15
VA,51550.0,2007,20
VA,51550.0,2008,11
VA,51550.0,2009,18
VA,51550.0,2010,12
VA,51550.0,2011,12
VA,51550.0,2012,12
VA,51550.0,2013,28
VA,51550.0,2014,18
VA,51550.0,2015,36
VA,51650.0,2010,11
VA,51650.0,2013,14
VA,51650.0,2015,22
VA,51700.0,2003,10
VA,51700.0,2004,16
VA,51700.0,2006,17
VA,51700.0,2009,19
VA,51700.0,2010,11
VA,51700.0,2013,15
VA,51700.0,2014,24
VA,51700.0,2015,20
VA,51710.0,2003,10
VA,51710.0,2004,15
VA,51710.0,2005,20
VA,51710.0,2006,21
VA,51710.0,2007,36
VA,51710.0,2008,13
VA,51710.0,2009,16
VA,51710.0,2010,10
VA,51710.0,2011,26
VA,51710.0,2012,24
VA,51710.0,2013,36
VA,51710.0,2014,28
VA,51710.0,2015,36
VA,51740.0,2003,13
VA,51740.0,2004,16
VA,51740.0,2006,11
VA,51740.0,2011,12
VA,51740.0,2013,11
VA,51740.0,2014,16
VA,51740.0,2015,18
VA,51760.0,2003,30
VA,51760.0,2004,28
VA,51760.0,2005,27
VA,51760.0,2006,25
VA,51760.0,2007,32
VA,51760.0,2008,23
VA,51760.0,2009,19
VA,51760.0,2010,15
VA,51760.0,2011,29
VA,51760.0,2012,25
VA,51760.0,2013,27
VA,51760.0,2014,47
VA,51760.0,2015,48
VA,51770.0,2003,13
VA,51770.0,2004,13
VA,51770.0,2005,10
VA,51770.0,2008,13
VA,51770.0,2009,13
VA,51770.0,2011,14
VA,51770.0,2012,13
VA,51770.0,2013,22
VA,51770.0,2015,23
VA,51810.0,2003,19
VA,51810.0,2004,25
VA,51810.0,2005,31
VA,51810.0,2006,33
VA,51810.0,2007,34
VA,51810.0,2008,33
VA,51810.0,2009,36
VA,51810.0,2010,14
VA,51810.0,2011,39
VA,51810.0,2012,34
VA,51810.0,2013,46
VA,51810.0,2014,41
VA,51810.0,2015,52
VT,50007.0,2006,15
VT,50007.0,2011,13
VT,50007.0,2012,14
VT,50007.0,2013,14
VT,50007.0,2014,13
VT,50007.0,2015,22
VT,50011.0,2015,12
VT,50021.0,2007,12
VT,50021.0,2011,12
VT,50021.0,2013,10
VT,50021.0,2015,10
VT,50027.0,2015,12
WA,53005.0,2003,10
WA,53005.0,2004,12
WA,53005.0,2005,13
WA,53005.0,2006,16
WA,53005.0,2007,17
WA,53005.0,2008,10
WA,53005.0,2009,17
WA,53005.0,2010,10
WA,53005.0,2011,16
WA,53005.0,2012,16
WA,53005.0,2013,18
WA,53005.0,2014,20
WA,53005.0,2015,28
WA,53007.0,2010,11
WA,53007.0,2011,10
WA,53009.0,2004,11
WA,53009.0,2005,10
WA,53009.0,2006,15
WA,53009.0,2007,19
WA,53009.0,2008,17
WA,53009.0,2009,13
WA,53009.0,2010,11
WA,53009.0,2012,12
WA,53009.0,2013,15
WA,53009.0,2015,12
WA,53011.0,2003,40
WA,53011.0,2004,27
WA,53011.0,2005,40
WA,53011.0,2006,48
WA,53011.0,2007,55
WA,53011.0,2008,61
WA,53011.0,2009,59
WA,53011.0,2010,50
WA,53011.0,2011,55
WA,53011.0,2012,62
WA,53011.0,2013,57
WA,53011.0,2014,59
WA,53011.0,2015,59
WA,53015.0,2004,17
WA,53015.0,2005,24
WA,53015.0,2006,20
WA,53015.0,2007,15
WA,53015.0,2008,20
WA,53015.0,2009,18
WA,53015.0,2010,14
WA,53015.0,2011,27
WA,53015.0,2012,23
WA,53015.0,2013,21
WA,53015.0,2014,21
WA,53015.0,2015,15
WA,53025.0,2004,14
WA,53025.0,2005,13
WA,53025.0,2006,11
WA,53025.0,2007,11
WA,53025.0,2008,11
WA,53025.0,2009,17
WA,53025.0,2015,11
WA,53027.0,2004,17
WA,53027.0,2008,12
WA,53027.0,2009,16
WA,53027.0,2011,10
WA,53027.0,2012,11
WA,53027.0,2013,12
WA,53027.0,2014,15
WA,53027.0,2015,15
WA,53029.0,2012,10
WA,53029.0,2014,13
WA,53029.0,2015,11
WA,53033.0,2003,190
WA,53033.0,2004,234
WA,53033.0,2005,226
WA,53033.0,2006,259
WA,53033.0,2007,258
WA,53033.0,2008,245
WA,53033.0,2009,231
WA,53033.0,2010,238
WA,53033.0,2011,236
WA,53033.0,2012,261
WA,53033.0,2013,276
WA,53033.0,2014,293
WA,53033.0,2015,285
WA,53035.0,2003,23
WA,53035.0,2004,16
WA,53035.0,2005,16
WA,53035.0,2006,14
WA,53035.0,2007,23
WA,53035.0,2008,25
WA,53035.0,2009,24
WA,53035.0,2010,19
WA,53035.0,2011,25
WA,53035.0,2012,20
WA,53035.0,2013,16
WA,53035.0,2014,20
WA,53035.0,2015,29
WA,53041.0,2005,13
WA,53041.0,2007,12
WA,53041.0,2008,11
WA,53041.0,2009,11
WA,53041.0,2010,11
WA,53041.0,2011,17
WA,53041.0,2014,10
WA,53045.0,2012,14
WA,53045.0,2013,10
WA,53045.0,2015,10
WA,53053.0,2003,87
WA,53053.0,2004,72
WA,53053.0,2005,85
WA,53053.0,2006,68
WA,53053.0,2007,125
WA,53053.0,2008,129
WA,53053.0,2009,102
WA,53053.0,2010,113
WA,53053.0,2011,128
WA,53053.0,2012,109
WA,53053.0,2013,122
WA,53053.0,2014,124
WA,53053.0,2015,140
WA,53057.0,2003,12
WA,53057.0,2004,13
WA,53057.0,2005,15
WA,53057.0,2006,16
WA,53057.0,2007,12
WA,53057.0,2008,10
WA,53057.0,2009,20
WA,53057.0,2010,16
WA,53057.0,2011,15
WA,53057.0,2012,17
WA,53057.0,2013,23
WA,53057.0,2014,10
WA,53057.0,2015,18
WA,53061.0,2003,76
WA,53061.0,2004,100
WA,53061.0,2005,94
WA,53061.0,2006,97
WA,53061.0,2007,107
WA,53061.0,2008,109
WA,53061.0,2009,125
WA,53061.0,2010,108
WA,53061.0,2011,168
WA,53061.0,2012,131
WA,53061.0,2013,126
WA,53061.0,2014,124
WA,53061.0,2015,127
WA,53063.0,2003,74
WA,53063.0,2004,78
WA,53063.0,2005,91
WA,53063.0,2006,99
WA,53063.0,2007,104
WA,53063.0,2008,126
WA,53063.0,2009,74
WA,53063.0,2010,75
WA,53063.0,2011,73
WA,53063.0,2012,84
WA,53063.0,2013,63
WA,53063.0,2014,50
WA,53063.0,2015,92
WA,53065.0,2006,13
WA,53065.0,2008,11
WA,53067.0,2003,17
WA,53067.0,2004,20
WA,53067.0,2005,23
WA,53067.0,2006,20
WA,53067.0,2007,20
WA,53067.0,2008,19
WA,53067.0,2009,28
WA,53067.0,2010,22
WA,53067.0,2011,27
WA,53067.0,2012,25
WA,53067.0,2013,25
WA,53067.0,2014,20
WA,53067.0,2015,26
WA,53071.0,2014,13
WA,53073.0,2003,14
WA,53073.0,2004,12
WA,53073.0,2005,16
WA,53073.0,2006,22
WA,53073.0,2007,12
WA,53073.0,2008,17
WA,53073.0,2009,18
WA,53073.0,2010,14
WA,53073.0,2011,19
WA,53073.0,2012,13
WA,53073.0,2013,13
WA,53073.0,2014,14
WA,53073.0,2015,23
WA,53077.0,2003,10
WA,53077.0,2004,19
WA,53077.0,2005,11
WA,53077.0,2006,12
WA,53077.0,2007,24
WA,53077.0,2008,10
WA,53077.0,2009,17
WA,53077.0,2010,24
WA,53077.0,2011,14
WA,53077.0,2012,25
WA,53077.0,2013,14
WA,53077.0,2014,23
WA,53077.0,2015,26
WI,55009.0,2004,11
WI,55009.0,2006,21
WI,55009.0,2007,10
WI,55009.0,2008,11
WI,55009.0,2009,16
WI,55009.0,2010,11
WI,55009.0,2011,22
WI,55009.0,2012,21
WI,55009.0,2013,18
WI,55009.0,2014,20
WI,55009.0,2015,19
WI,55021.0,2013,10
WI,55021.0,2015,13
WI,55025.0,2003,24
WI,55025.0,2004,39
WI,55025.0,2005,26
WI,55025.0,2006,45
WI,55025.0,2007,34
WI,55025.0,2008,57
WI,55025.0,2009,49
WI,55025.0,2010,51
WI,55025.0,2011,79
WI,55025.0,2012,70
WI,55025.0,2013,88
WI,55025.0,2014,78
WI,55025.0,2015,82
WI,55027.0,2009,10
WI,55027.0,2010,11
WI,55027.0,2013,12
WI,55027.0,2015,17
WI,55039.0,2010,12
WI,55039.0,2012,11
WI,55039.0,2015,15
WI,55055.0,2014,13
WI,55055.0,2015,10
WI,55059.0,2004,12
WI,55059.0,2005,22
WI,55059.0,2006,24
WI,55059.0,2007,27
WI,55059.0,2008,26
WI,55059.0,2009,29
WI,55059.0,2010,27
WI,55059.0,2011,23
WI,55059.0,2012,37
WI,55059.0,2013,39
WI,55059.0,2014,35
WI,55059.0,2015,31
WI,55063.0,2010,10
WI,55063.0,2013,11
WI,55071.0,2014,12
WI,55071.0,2015,12
WI,55073.0,2015,12
WI,55079.0,2003,140
WI,55079.0,2004,156
WI,55079.0,2005,176
WI,55079.0,2006,190
WI,55079.0,2007,185
WI,55079.0,2008,177
WI,55079.0,2009,167
WI,55079.0,2010,164
WI,55079.0,2011,189
WI,55079.0,2012,181
WI,55079.0,2013,226
WI,55079.0,2014,241
WI,55079.0,2015,256
WI,55087.0,2014,13
WI,55087.0,2015,13
WI,55089.0,2013,10
WI,55089.0,2014,10
WI,55101.0,2003,13
WI,55101.0,2004,13
WI,55101.0,2005,10
WI,55101.0,2006,20
WI,55101.0,2007,17
WI,55101.0,2008,15
WI,55101.0,2009,15
WI,55101.0,2010,12
WI,55101.0,2011,17
WI,55101.0,2012,25
WI,55101.0,2013,30
WI,55101.0,2014,42
WI,55101.0,2015,32
WI,55105.0,2005,18
WI,55105.0,2006,20
WI,55105.0,2007,22
WI,55105.0,2008,13
WI,55105.0,2009,15
WI,55105.0,2010,17
WI,55105.0,2011,23
WI,55105.0,2012,22
WI,55105.0,2013,26
WI,55105.0,2014,25
WI,55105.0,2015,24
WI,55111.0,2011,10
WI,55111.0,2013,10
WI,55111.0,2015,12
WI,55117.0,2015,14
WI,55127.0,2007,10
WI,55127.0,2009,15
WI,55127.0,2010,13
WI,55127.0,2011,12
WI,55127.0,2012,13
WI,55127.0,2013,14
WI,55127.0,2014,13
WI,55127.0,2015,13
WI,55131.0,2007,11
WI,55131.0,2011,13
WI,55131.0,2012,15
WI,55131.0,2013,19
WI,55131.0,2014,17
WI,55131.0,2015,13
WI,55133.0,2003,17
WI,55133.0,2004,10
WI,55133.0,2005,23
WI,55133.0,2006,18
WI,55133.0,2007,31
WI,55133.0,2008,26
WI,55133.0,2009,25
WI,55133.0,2010,44
WI,55133.0,2011,42
WI,55133.0,2012,41
WI,55133.0,2013,39
WI,55133.0,2014,38
WI,55133.0,2015,34
WI,55139.0,2004,12
WI,55139.0,2006,11
WI,55139.0,2007,22
WI,55139.0,2008,13
WI,55139.0,2009,13
WI,55139.0,2010,12
WI,55139.0,2011,21
WI,55139.0,2012,21
WI,55139.0,2013,14
WI,55139.0,2014,25
WI,55139.0,2015,22
WV,54003.0,2003,17
WV,54003.0,2005,10
WV,54003.0,2007,12
WV,54003.0,2008,19
WV,54003.0,2009,15
WV,54003.0,2010,17
WV,54003.0,2011,26
WV,54003.0,2012,27
WV,54003.0,2013,40
WV,54003.0,2014,39
WV,54003.0,2015,39
WV,54005.0,2004,11
WV,54005.0,2008,11
WV,54005.0,2010,17
WV,54005.0,2011,23
WV,54005.0,2012,16
WV,54005.0,2013,16
WV,54005.0,2014,22
WV,54005.0,2015,15
WV,54009.0,2011,14
WV,54009.0,2014,10
WV,54011.0,2003,19
WV,54011.0,2004,20
WV,54011.0,2005,11
WV,54011.0,2006,28
WV,54011.0,2007,39
WV,54011.0,2008,28
WV,54011.0,2010,26
WV,54011.0,2011,37
WV,54011.0,2012,24
WV,54011.0,2013,48
WV,54011.0,2014,46
WV,54011.0,2015,74
WV,54019.0,2007,14
WV,54019.0,2008,12
WV,54019.0,2010,15
WV,54019.0,2011,18
WV,54019.0,2012,21
WV,54019.0,2013,22
WV,54019.0,2014,16
WV,54019.0,2015,10
WV,54025.0,2011,12
WV,54025.0,2015,10
WV,54027.0,2015,11
WV,54029.0,2007,11
WV,54029.0,2010,10
WV,54029.0,2013,13
WV,54029.0,2014,15
WV,54029.0,2015,13
WV,54033.0,2007,14
WV,54033.0,2010,17
WV,54033.0,2011,20
WV,54033.0,2012,14
WV,54033.0,2013,19
WV,54033.0,2014,14
WV,54033.0,2015,19
WV,54037.0,2007,11
WV,54037.0,2012,10
WV,54037.0,2013,16
WV,54037.0,2014,11
WV,54037.0,2015,16
WV,54039.0,2003,27
WV,54039.0,2004,29
WV,54039.0,2005,20
WV,54039.0,2006,36
WV,54039.0,2007,23
WV,54039.0,2008,54
WV,54039.0,2009,18
WV,54039.0,2010,40
WV,54039.0,2011,64
WV,54039.0,2012,53
WV,54039.0,2013,61
WV,54039.0,2014,76
WV,54039.0,2015,97
WV,54043.0,2010,12
WV,54043.0,2011,14
WV,54045.0,2004,14
WV,54045.0,2006,22
WV,54045.0,2007,16
WV,54045.0,2010,20
WV,54045.0,2011,24
WV,54045.0,2012,14
WV,54045.0,2013,21
WV,54045.0,2014,20
WV,54045.0,2015,17
WV,54047.0,2007,15
WV,54047.0,2008,22
WV,54047.0,2010,21
WV,54047.0,2011,24
WV,54047.0,2012,13
WV,54047.0,2013,19
WV,54047.0,2015,24
WV,54049.0,2007,12
WV,54053.0,2007,11
WV,54053.0,2014,12
WV,54055.0,2003,11
WV,54055.0,2004,12
WV,54055.0,2006,16
WV,54055.0,2007,21
WV,54055.0,2008,26
WV,54055.0,2010,28
WV,54055.0,2011,46
WV,54055.0,2012,34
WV,54055.0,2013,21
WV,54055.0,2014,37
WV,54055.0,2015,30
WV,54059.0,2003,10
WV,54059.0,2007,10
WV,54059.0,2008,18
WV,54059.0,2010,14
WV,54059.0,2011,14
WV,54059.0,2012,18
WV,54059.0,2013,12
WV,54059.0,2014,25
WV,54059.0,2015,12
WV,54061.0,2008,13
WV,54061.0,2014,13
WV,54061.0,2015,10
WV,54067.0,2011,13
WV,54067.0,2012,11
WV,54067.0,2013,10
WV,54069.0,2015,13
WV,54079.0,2011,12
WV,54079.0,2013,11
WV,54079.0,2015,19
WV,54081.0,2003,14
WV,54081.0,2004,18
WV,54081.0,2005,10
WV,54081.0,2006,17
WV,54081.0,2007,19
WV,54081.0,2008,15
WV,54081.0,2009,10
WV,54081.0,2010,38
WV,54081.0,2011,52
WV,54081.0,2012,54
WV,54081.0,2013,33
WV,54081.0,2014,37
WV,54081.0,2015,55
WV,54099.0,2010,17
WV,54099.0,2011,18
WV,54099.0,2012,10
WV,54099.0,2013,17
WV,54099.0,2014,17
WV,54099.0,2015,15
WV,54107.0,2006,10
WV,54107.0,2008,12
WV,54107.0,2012,13
WV,54107.0,2013,16
WV,54107.0,2014,18
WV,54107.0,2015,22
WV,54109.0,2003,11
WV,54109.0,2004,11
WV,54109.0,2006,14
WV,54109.0,2007,12
WV,54109.0,2008,18
WV,54109.0,2010,24
WV,54109.0,2011,29
WV,54109.0,2012,21
WV,54109.0,2013,14
WV,54109.0,2014,18
WV,54109.0,2015,23
WY,56013.0,2015,10
WY,56021.0,2007,11
WY,56021.0,2009,14
WY,56021.0,2010,11
WY,56021.0,2012,15
WY,56021.0,2013,15
WY,56021.0,2014,11
WY,56021.0,2015,13
WY,56025.0,2009,12
WY,56025.0,2010,10
WY,56025.0,2012,12
WY,56025.0,2013,14
WY,56025.0,2014,17
WY,56025.0,2015,13
WY,56037.0,2014,13
